,サウナ名,イキタイ,サ活,target,男サウナ,男水風呂,女サウナ,女水風呂,男ロウリュ,男オート,男セルフ,男外気浴,男休憩,男イオン,女ロウリュ,女オート,女セルフ,女外気浴,女休憩,女イオン
4087,健康ランド みかさの湯,3,4,対象：男女,86,16.8,88,20,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4088,摂津温泉,0,2,対象：男女,83,-,-,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4089,あけぼの湯,0,1,対象：男女,85,19,?,?,ng,ng,ng,ng,ng,ok,-,-,-,-,-,-
4090,栄湯,49,29,対象：男女,90,26,90,24,ng,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok
4091,錦温泉,5,6,対象：男女,102,16,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4092,寿恵弘湯 すえひろ湯,0,1,対象：男女,-,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4093,バーデンハウス,1,3,女性専用,82,20,88,22,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
4094,栄湯,2,1,対象：男女,92,16,92,20,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4095,余喜温泉,0,1,対象：男女,82,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4096,ホテルニセコアルペン,0,3,対象：男女,?,?,85,-,-,-,-,-,-,ng,ng,ng,ng,ng,ng,-
4097,臼杵ふれあいの湯,0,3,対象：男女,95,16,-,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4098,英彦山温泉 しゃくなげ荘,2,3,対象：男女,94,15,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4099,ジェクサー・フィットネス&スパ 上野,1,39,対象：男女,82,19,-,20,ng,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok
4100,サン・オリーブ温泉,2,2,対象：男女,90,14.5,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4101,セントラルウェルネスクラブときわ台,1,68,対象：男女,82,22,?,?,ng,ng,ng,ok,ok,ok,-,-,-,-,-,-
4102,休暇村紀州加太,0,0,対象：男女,89,17,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4103,栄楽温泉,0,1,対象：男女,93,20,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4104,【閉店】【イベント】ファミリーマート弦巻五丁目店,7,5,対象：男女,-,20,?,?,ok,ng,ok,ok,ok,ng,-,-,-,-,-,ng
4105,ユンニの湯,1,11,対象：男女,90,18,90,18,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4106,カプセルホテル朝日プラザ心斎橋,1,8,対象：男女,80,28,94,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4107,アクアスポットニュー松の湯,5,9,対象：男女,98,18,96,15,ng,ng,ng,ok,ng,ok,ng,ng,ng,ok,ng,ok
4108,パナソニックリゾート大阪,0,0,対象：男女,90,-,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4109,ベッセルホテルカンパーナ京都五条,1,8,対象：男女,90,-,90,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4110,ベッセルホテルカンパーナ名古屋 / Vessel Hotel Campana Nagoya,1,6,対象：男女,90,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4111,レモンティ,6,1,対象：男女,120,20,120,20,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng
4112,みさき浴泉,2,8,対象：男女,88,15,91,14,ng,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok
4113,南道後温泉ていれぎの湯,2,30,対象：男女,82,22,86,19,ng,ng,ng,ok,ok,ok,ng,ng,ng,ok,ok,ok
4114,セントラルウェルネスクラブ札幌,0,3,対象：男女,90,17,?,?,ng,ng,ng,ng,ok,ok,-,-,-,-,-,-
4115,鶴カントリー倶楽部,0,2,対象：男女,110,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4116,アパヴィラホテル 大阪谷町四丁目駅前,0,5,対象：男女,90,23,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4117,たからゆ,5,2,対象：男女,88,-,83,20,ng,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok
4118,大豊湯,0,6,対象：男女,90,15,77,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4119,アルラ スポーツ&スパ,0,0,対象：男女,90,18,?,?,ng,ok,ng,ok,ok,ng,-,-,-,-,-,-
4120,銭湯Gokurakuya,2,0,対象：男女,-,25,-,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4121,エコトピア寿,0,1,対象：男女,75,-,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4122,天然温泉 浪華の湯 ドーミーイン大阪谷町,0,3,対象：男女,95,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4123,ホテルファミーINN 錦糸町,3,1,男性専用,53,-,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4124,みどり温泉,0,2,対象：男女,-,20,60,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4125,【閉店】金成湯,1,6,対象：男女,54,-,55,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4126,ファミーINN幕張,1,1,男性専用,90,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4127,ニュー朝日湯,2,4,対象：男女,90,20,90,25,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng
4128,鈴ノ湯,2,10,対象：男女,85,18,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4129,三沢市 市民の森温泉浴場,1,1,対象：男女,98,-,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4130,和(なごみ)の湯,1,2,対象：男女,85,17,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4131,大黒湯,5,7,対象：男女,96,20,86,20,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4132,富士八景の湯,6,8,対象：男女,87,15,94,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ng,ng,ng
4133,ホテルニューもみぢ,0,0,対象：男女,80,-,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4134,熱海金城館,0,3,対象：男女,90,15,90,15,ng,ng,ng,ok,ng,ng,ng,ng,ng,ng,ng,ng
4135,ぶどうの丘温泉 天空の湯,0,2,対象：男女,48,-,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,ng
4136,栄湯,1,7,対象：男女,90,-,91,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4137,美好湯,2,5,対象：男女,98,-,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4138,五徳春日湯,0,2,対象：男女,-,-,84,15,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4139,HOTEL BALS RESORT&SPA,4,0,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,ng,ng
4140,やすらぎ温泉,5,5,対象：男女,102,20,100,18,ng,ng,ng,ok,ok,ok,ng,ng,ng,ng,ok,ok
4141,秋田ビューホテル,0,2,対象：男女,99,19,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4142,鹿狼の湯,2,2,対象：男女,85,10,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4143,豪華カプセルホテル安心お宿プレミア 新宿駅前店,5,9,男性専用,50,-,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4144,ネオスパ,0,0,対象：男女,67,22,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4145,アーバンフィットネスクラブ ザムロッド,0,0,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,-,-
4146,松の湯,7,10,対象：男女,88,25,85,25,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng
4147,かざし温泉,2,1,対象：男女,95,17,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4148,スポーツクラブ&スパ ルネサンス 静岡,0,0,対象：男女,94,-,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4149,都湯,16,170,対象：男女,102,18,90,18,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4150,栄湯,4,9,対象：男女,92,-,?,?,ng,ng,ng,ng,ng,ok,-,-,-,-,-,-
4151,新十津川温泉グリーンパークしんとつかわ,1,5,対象：男女,90,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4152,ホテルアルファーワン富山荒町,0,0,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,-,-
4153,ホテルアルファーワン富山駅前店,0,0,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,-,-
4154,あづま浴泉,3,2,対象：男女,?,?,92,20,-,-,-,-,-,ng,ng,ng,ng,ng,ng,-
4155,並木温泉ゆの郷,1,2,対象：男女,90,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4156,八雲温泉,0,2,対象：男女,90,-,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4157,bar hotel 箱根香山,0,1,対象：男女,-,-,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,ng
4158,ホテル ルートインGrand上田駅前,0,2,対象：男女,89,-,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4159,ホテルタイト,0,1,対象：男女,-,-,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4160,グランパークホテル ザ・ルクソー南柏,0,3,対象：男女,98,23.5,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4161,ドーミーインPREMIUM大阪北浜,1,2,対象：男女,?,?,-,-,-,-,-,-,-,ng,ng,ng,ok,ok,ng,-
4162,泉湯,0,2,対象：男女,96,18,90,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4163,Z'sHouse,0,0,対象：男女,-,-,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4164,幸の湯,3,4,対象：男女,92,14,88,14,ng,ng,ng,ok,ok,ok,ng,ng,ng,ok,ng,ok
4165,いずみ湯,0,2,対象：男女,100,18,100,18,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4166,ホテルクライトン新大阪,0,5,男性専用,90,-,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4167,マリンスパあたみ,2,5,対象：男女,85,15,-,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ng,ng,ng
4168,ゴールドジムスパレア足利,1,2,対象：男女,86,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4169,エクシブ京都 八瀬離宮,0,1,対象：男女,82,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4170,エクシブ有馬離宮,0,1,対象：男女,97,17,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4171,福仁湯,6,10,対象：男女,?,?,89,20,-,-,-,-,-,ng,ng,ng,ok,ok,ng,-
4172,DIVAスポーツクラブ,1,0,対象：男女,-,-,61,-,ng,ng,ng,ng,ng,ok,ng,ng,ng,ng,ok,ok
4173,めいわ温泉,0,6,対象：男女,90,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4174,熱川プリンスホテル,0,1,対象：男女,88,21,80,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ok,ok,ng
4175,青野原野呂ロッジキャンプ場,0,9,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,-,-
4176,源の湯,4,6,対象：男女,94,18,96,20,ng,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok
4177,第二喜多の湯,19,29,対象：男女,94,17,100,17,ng,ng,ng,ok,ok,ng,ng,ng,ng,ng,ng,ng
4178,クアーズMISAKI,0,0,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,-,-
4179,クイーンズホテル千歳(QUEEN'SHOTELCHITOSE),0,1,対象：男女,95,-,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4180,ロータスイン,5,6,対象：男女,96,16,100,16,ng,ng,ng,ok,ok,ok,ng,ng,ng,ok,ok,ok
4181,滝野温泉ぽかぽ,1,3,対象：男女,90,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4182,COMODO HOTEL コモドホテル,0,4,対象：男女,90,20,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4183,ふなばしメグスパ,4,2,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,ok,ng
4184,双葉湯,5,2,対象：男女,95,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4185,ザ シンギュラリ ホテル&スカイスパ,2,8,対象：男女,90,20,40,-,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
4186,姫松温泉,1,0,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,ng,ng
4187,ホリデイスポーツクラブ豊田,0,0,対象：男女,88,-,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4188,宿河原浴場,7,9,対象：男女,115,24,90,30,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ng,ng
4189,さくら湯,15,19,対象：男女,92,22,92,20,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4190,安心お宿プレミア新橋汐留店,3,4,男性専用,45,-,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4191,海洋深層水 赤沢スパ,2,3,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,ok,ng
4192,道の駅 水辺プラザかもと,0,2,対象：男女,90,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4193,大徳寺温泉,1,3,対象：男女,100,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4194,中津渓谷 ゆの森,0,3,対象：男女,84,20,90,14,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ok,ng
4195,フィットネスクラブ アトリオドゥーエ碑文谷,0,108,対象：男女,92,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4196,鳳来ゆ～ゆ～ありいな,2,3,対象：男女,92,17,?,?,ng,ng,ng,ok,ok,ok,-,-,-,-,-,-
4197,喜界第一ホテル,0,1,対象：男女,80,26,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4198,梅の湯,5,6,対象：男女,90,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4199,幸の湯,1,2,対象：男女,90,18,93,18,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4200,おんやど恵,0,2,対象：男女,75,-,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4201,福の湯,0,2,対象：男女,?,?,85,-,-,-,-,-,-,ng,ng,ng,ng,ng,ok,-
4202,天然温泉白糸の湯ドーミーイン大分,0,6,対象：-,90,15,85,16,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4203,熱海シーサイドスパ&リゾート,1,1,対象：男女,90,18,?,?,ng,ok,ng,ng,ng,ng,-,-,-,-,-,-
4204,地域福祉センター やけうちの里 やけうちの湯,0,1,対象：男女,50,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4205,セントラルウェルネスクラブ成城,1,146,対象：男女,88,20,?,?,ng,ng,ng,ok,ok,ok,-,-,-,-,-,ng
4206,ホテルニュー奄美,0,6,対象：男女,87,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4207,峰の湯,0,2,対象：男女,102,18,90,18,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4208,ホテルニュー幸林,0,0,対象：男女,-,-,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4209,ふれ愛の郷 ふれ愛の湯,0,1,対象：男女,94,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4210,遊湯記念湯,14,9,対象：男女,92,17,98,22,ng,ng,ng,ng,ok,ok,ng,ng,ng,ok,ok,ok
4211,深大寺天然温泉「湯守の里」,37,34,対象：男女,50,18,48,17,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4212,リフレッシュサウナ陽だまり,6,3,対象：男女,110,22,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4213,上星川浴場,4,1,対象：男女,85,16,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4214,浜乃湯温泉,0,0,対象：男女,-,-,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4215,ぬくいの湯,1,18,対象：男女,90,19,90,18,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4216,カプセルイン川越,1,1,男性専用,92,-,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4217,ビジネスホテル登り坂 西館(旧館),0,2,対象：男女,110,15,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4218,ふるさとの湯っこ,0,3,対象：男女,80,19,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4219,田迎サウナ,48,59,男性専用,120,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4220,用宗みなと温泉,25,52,対象：男女,88,15,82,15,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4221,玉の湯,46,31,男性専用,126,12,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4222,ラグナガーデンホテル,0,1,対象：男女,80,20,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4223,上野湯,0,0,男性専用,100,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4224,松ヶ峰温泉 ひばり荘,4,4,対象：男女,?,?,91,15,-,-,-,-,-,ng,ng,ng,ng,ok,ng,-
4225,古橋廣之進記念浜松市総合水泳場,0,0,対象：男女,90,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,ng
4226,Spa&Sports EMINOWA 西武フィットネスクラブ所沢,4,121,対象：男女,84,19,?,?,ng,ng,ng,ng,ok,ok,-,-,-,-,-,-
4227,鳴門天然温泉 あらたえの湯,1,1,対象：男女,90,18,?,?,ok,ok,ng,ok,ok,ok,-,-,-,-,-,-
4228,HOTEL 迎賓館,0,0,対象：男女,100,15,100,15,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4229,新地湯,0,3,対象：男女,50,18,60,18,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4230,五島コンカナ王国 鬼岳温泉,0,2,対象：男女,90,-,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4231,フィットネスクラブ ティップネス 五反田,3,33,対象：男女,-,-,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,ng
4232,ホテルハーヴェスト浜名湖,0,0,対象：男女,90,-,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4233,杜の湯 きらの里,0,4,対象：男女,92,17,92,15,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
4234,金沢マンテンホテル駅前,5,10,対象：男女,92,20,-,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ng,ng
4235,東武スポーツクラブ プレオンせんげんだい,0,0,対象：男女,90,-,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,ng
4236,東武スポーツクラブ プレオン北越谷,0,0,対象：男女,105,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,ng
4237,グランドエクシブ軽井沢,1,1,対象：男女,96,17,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4238,ホテル ココモ,0,1,対象：男女,86,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4239,【閉店】永生湯,0,0,対象：男女,89,16,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4240,VISTA SARA,0,0,対象：男女,86,17,86,17,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4241,旭湯,1,0,対象：男女,87,15,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4242,沖縄ナハナホテル&スパ  KOTORAN SPA,0,2,対象：男女,85,17.5,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4243,ウェスティン ルスツリゾート,0,1,対象：男女,?,?,90,18,-,-,-,-,-,ng,ng,ng,ng,ng,ng,-
4244,ワイズキャビン&ホテル 那覇国際通り,0,6,対象：男女,90,19.6,92,24,ng,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok
4245,十勝ガーデンズホテル,5,20,対象：男女,93,19,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4246,エクシブ初島クラブ,1,3,対象：男女,90,17,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,ng
4247,仙台 秋保温泉 岩沼屋,0,1,対象：男女,98,19,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4248,スポーツクラブJOYFIT松本庄内,0,0,対象：男女,?,?,91,17,-,-,-,-,-,ng,ng,ng,ng,ng,ng,-
4249,ホテルクラウンパレス神戸,0,3,男性専用,90,16.5,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4250,福岡リーセントホテル,0,1,対象：男女,80,-,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4251,湯田中ヘルスケアーセンター,2,3,対象：男女,102,25,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4252,白馬龍神温泉 なごみの湯宿,0,1,対象：男女,90,18,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4253,花の駅・片品 花咲の湯,4,2,対象：男女,95,16,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4254,ザ・ハウス湯沢,0,2,対象：男女,90,14,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4255,弓張の丘ホテル 弓張温泉 彩海,1,2,対象：男女,90,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4256,宿毛リゾート 椰子の湯,0,0,対象：男女,80,17,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4257,オテル・ド・マロニエ 内海温泉,0,1,対象：男女,?,?,94,17,-,-,-,-,-,ng,ng,ng,ng,ok,ng,-
4258,うみねこ温泉 湯らっくす,2,1,対象：男女,84,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4259,湯けむりパーク湯らん銭,0,0,男性専用,80,15,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4260,ザ・スクエアホテル金沢/the square hotel KANAZAWA,0,6,対象：男女,90,-,90,-,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
4261,吉祥やまなか,0,1,対象：男女,90,-,-,-,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
4262,バーニャ モーリェ BANYA MORE,0,2,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,ng,ng
4263,ゆーらく,6,7,対象：男女,99,20,?,?,ng,ng,ng,ok,ng,ok,-,-,-,-,-,-
4264,Zürich Marriott Hotel,0,0,対象：男女,-,-,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,ng
4265,【閉店】箱根てのゆ,0,1,対象：男女,-,-,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4266,ホテルキティ,0,0,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,ng,ng
4267,gull HOTEL(ガルホテル),0,0,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,ng,ng
4268,ジェクサー・フィットネスクラブ 赤羽,0,72,対象：男女,90,20,?,?,ng,ng,ng,ng,ng,ok,-,-,-,-,-,-
4269,HEARTSカプセル&スパ,3,10,男性専用,88,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4270,竹迫温泉,2,17,対象：男女,86,22,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4271,Alpha Palmiers by Fassbind,0,0,対象：男女,?,?,?,?,-,-,-,-,-,-,-,-,-,-,ng,ng
4272,​ニュー銭湯 竜の湯,5,53,男性専用,90,15,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4273,山宮温泉,2,63,対象：男女,68,20,?,?,ng,ok,ng,ok,ok,ng,-,-,-,-,-,-
4274,ホテルリゾーピア箱根,0,1,対象：男女,90,20,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4275,有松温泉れもん湯,1,5,対象：男女,90,-,90,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4276,中村温泉,0,1,対象：男女,43,27.5,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4277,新とそ温泉,3,7,対象：男女,79,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4278,柴石温泉,1,1,対象：男女,80,-,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4279,アランド目黒,4,1,対象：男女,-,-,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,ng
4280,糸魚川市 健康づくりセンターはぴねす,1,0,対象：男女,90,15,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4281,星空温泉 ロッテアライリゾート,1,1,対象：男女,88,22,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4282,仙台市 シルバーセンター,1,2,対象：男女,78,-,74,19,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4283,小松湯,1,6,対象：男女,-,-,50,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
4284,元郷湯,7,6,対象：男女,45,21,50,18,ng,ok,ng,ok,ok,ok,ng,ng,ng,ok,ng,ok
4285,鳥越健康ランド,0,1,対象：男女,85,28,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4286,【閉店】つなとり温泉 景勝園,1,0,対象：男女,80,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4287,天然温泉 ホテルパコ函館,0,0,対象：男女,?,?,-,-,-,-,-,-,-,ng,ng,ng,ok,ok,ng,-
4288,川越市 なぐわし公園PiKOA,4,3,対象：男女,89,20,93,17.5,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4289,SUN おのがみ,0,0,対象：男女,50,-,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
4290,竹の湯,3,1,対象：男女,80,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
4291,氷見温泉郷 総湯,3,2,対象：男女,86.5,16.6,88,17,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4292,健康ハウス木野温泉,4,24,対象：男女,80,18,80,17,ng,ok,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
4293,稲武温泉 どんぐりの湯,11,21,対象：男女,90,16,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4294,池田温泉,1,3,対象：男女,66,21,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4295,ゆうゆうプラザ 四季の湯,2,5,対象：男女,85,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
4296,JRイン帯広,0,3,対象：男女,90,23,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4297,豊島区立池袋スポーツセンター,2,6,男性専用,90,-,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
4298,季譜の里,0,0,対象：男女,45,-,45,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ng,ng,ng
