,サウナ名,イキタイ,サ活,target,男サウナ,男水風呂,女サウナ,女水風呂,男ロウリュ,男オート,男セルフ,男外気浴,男休憩,男イオン,女ロウリュ,女オート,女セルフ,女外気浴,女休憩,女イオン
2516,灘温泉水道筋店,16,16,対象：男女,89,20,?,?,ng,ng,ng,ok,ok,ok,-,-,-,-,-,-
2517,梅の郷月ヶ瀬温泉,0,1,対象：男女,88,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2518,灘温泉 六甲道店,5,8,対象：男女,90,20,90,20,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
2520,天六温泉,7,4,対象：男女,82.5,17,92,18,ng,ng,ng,ok,ok,ok,ng,ng,ng,ng,ok,ok
2521,大内温泉,1,2,対象：男女,87,19,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2522,パレス温泉,1,1,対象：男女,82,17,?,?,ng,ng,ng,ok,ng,-,-,-,-,-,-,-
2523,戎湯,1,5,対象：男女,88,18,80,18,ng,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok
2526,しあわせの村,2,2,対象：-,86,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2527,扇温泉,3,16,対象：男女,85,18,?,?,ng,ok,ng,ng,ok,ng,-,-,-,-,-,ng
2528,葉村温泉,6,10,対象：男女,90,20,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
2529,楽天地温泉,14,21,対象：男女,101,20,98,20,ng,ng,ng,ok,ng,ng,ng,ng,ng,ng,ng,ng
2530,浜名湖ロイヤルホテル,0,1,対象：男女,80,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2533,クラブ温泉,1,3,対象：男女,72,19,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2534,灘浜ガーデンバーデン,1,3,対象：男女,94,17,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2536,稲荷山健康センター,8,12,女性専用,96,18.5,90,18,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2538,山水温泉,1,1,対象：男女,80,15,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2540,銭湯朝日湯,1,1,対象：男女,96,21.5,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2542,宮方温泉,1,1,対象：男女,90,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2543,ニュージャパン 梅田店,165,232,男性専用,82,14.1,70,18,ok,ng,ng,ok,ok,ok,-,-,-,-,-,-
2544,ゆーでるらんど,1,3,対象：-,100,17,?,?,ng,ng,ng,ng,ng,ok,-,-,-,-,-,-
2548,紅梅温泉,7,15,対象：男女,92,19,-,-,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
2550,神戸クアハウス,143,209,対象：男女,98,20.4,70,18,ng,ng,ng,ok,ok,ok,ng,ng,ng,ng,ok,ok
2551,ユートピア白玉温泉,17,31,対象：男女,90,16,74,16,ng,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok
2552,ジョイフル銭湯にしき,2,1,対象：男女,90,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2553,二宮温泉,8,6,対象：男女,95,18,-,-,ng,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok
2555,湯迫温泉 健康村/白雲閣,0,2,対象：男女,86,18,95,26,ng,ng,ng,ok,ok,ng,ng,ng,ng,ng,ng,ng
2557,ホテル阪神,50,96,対象：男女,87,14,85,15,ng,ng,ng,ok,ok,ng,ng,ng,ng,ng,ok,ng
2558,堂島川温泉天神の湯ドーミーイン梅田東,2,16,対象：男女,92,17,90,20,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
2559,コナミスポーツクラブ京橋,0,0,対象：男女,90,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2561,湯～モアリゾート 太山寺温泉なでしこの湯,2,5,対象：男女,90,24,40,24,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
2563,ホテルモントレ ラ・スール大阪 スパ･トリニテ,14,16,対象：男女,92,16,92,16,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
2565,宝栄湯,1,0,対象：-,92,21,?,?,ng,ng,ng,ng,ng,-,-,-,-,-,-,-
2567,神戸サウナ&スパ,286,791,男性専用,110,11.7,102,17,ok,ng,ok,ok,ok,ok,-,-,-,-,-,-
2568,八坂温泉,2,4,対象：-,94,18,?,?,ng,ok,ng,ok,ng,ng,-,-,-,-,-,-
2569,RAKU SPA Cafe 浜松,3,10,対象：男女,90,16.5,90,17,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2570,七福温泉,0,1,男性専用,91,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2575,コナミスポーツクラブ北浜,1,7,男性専用,86,17.6,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2577,リラクゼーション「癒しの間」 箕輪の里,1,8,対象：男女,90,20,90,19,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2579,奈良ロイヤルホテル ラ・ロイヤル・スパ,5,12,対象：男女,90,20,92,20,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ng,ng
2581,湯元花乃井,26,45,対象：男女,87,16,85,17,ng,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok
2582,芦原温泉,1,1,対象：男女,101,17.5,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2583,神戸ポートタワーホテル なごみの湯宿,1,3,対象：男女,92,22.5,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2585,猪の倉温泉 しらさぎ苑,0,2,対象：男女,98,25,98,25,ng,ng,ng,ok,ok,-,ng,ng,ng,ok,ok,-
2586,風の湯 新石切店,2,5,対象：男女,90,18,95,18,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
2588,上方温泉 一休,5,26,対象：-,90,17,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2599,ユーバスロイヤル高井田店,3,8,対象：男女,90,19,88,19,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2602,Asahi カプセル&サウナ,6,9,男性専用,95,16,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2603,コナミスポーツ クラブ心斎橋,0,1,男性専用,90,19,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2606,清水湯,69,94,対象：男女,96,19,92,20,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
2612,人工温泉八幡の湯 ドーミーイン心斎橋,0,4,男性専用,90,17,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2613,ドーミーインPREMIUMなんば,3,5,対象：男女,95,15,-,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ng,ng,ng
2614,ほてい湯,20,46,対象：男女,96,16,92,19,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng
2615,サウナあかし,15,11,男性専用,80,18,85,18,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ng,ng
2618,【閉店】ニュージャパン スパプラザ,99,209,男性専用,80,13,80,22,ok,ok,ng,ok,ok,ng,ok,ng,ng,ok,ok,ng
2619,第二寿湯,0,1,対象：男女,80,18,?,?,ng,ng,ng,ng,ng,-,-,-,-,-,-,-
2622,ヘルシー温泉桜川,10,27,対象：男女,80,16,82,-,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ng,ng
2625,サウナ&カプセル アムザ,113,305,男性専用,90,17,78,28,ok,ok,ng,ok,ok,ng,-,-,-,-,-,-
2626,サウナ&カプセル ハリウッド 駅前店,11,32,男性専用,94,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2628,錦水湯,3,6,対象：男女,90,16,82,15,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ng,ng
2631,三光湯,13,2,対象：男女,122,15.5,102,19.4,ng,ng,ng,ng,ng,ng,ng,ng,ng,ok,ng,ng
2632,ヘルシー温泉タテバ,97,110,対象：男女,106,14,95,16,ng,ng,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok
2635,ホテルリバーサイド,1,1,男性専用,86,23,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2639,大正湯,1,1,対象：男女,92,19,80,18,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng,ng,ng
2644,極楽温泉,6,11,対象：男女,82,18,90,17,ng,ng,ng,ok,ng,ng,ng,ng,ng,ng,ng,ng
2646,一志温泉 やすらぎの湯,1,1,対象：男女,95,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2647,ニュー清滝温泉,1,1,男性専用,80,17,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2649,静岡カントリー浜岡コース&ホテル,0,6,男性専用,94,20,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2650,励明園,2,3,対象：男女,80,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2652,菊水温泉,0,1,対象：男女,95,17,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2653,ラジウム温泉,2,7,対象：男女,60,15,-,18.8,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
2654,美肌温泉 あぐろの湯,0,1,対象：-,90,18,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
2655,出世湯,7,19,対象：男女,100,18,96,17,ng,ok,ng,ok,ok,ok,ng,ok,ng,ok,ok,ok
2656,しおさい竜洋,0,0,対象：男女,88,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2659,スパワールド 世界の大温泉,43,68,対象：男女,90,25,96,20,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2660,天然温泉 こうわの湯,4,10,対象：男女,90,20,90,19,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2661,下賀茂温泉 銀の湯会館,0,6,対象：男女,88,24,70,21,ng,ng,ng,ok,ng,ng,ng,ng,ng,ng,ng,ng
2662,音の花温泉,6,5,対象：男女,100,15,83,17,ng,ng,ng,ok,ng,ok,ng,ng,ng,ok,ng,ok
2663,永盛温泉,0,1,男性専用,82,23,?,?,ng,ng,ng,ng,ng,-,-,-,-,-,-,-
2667,めがね温泉,2,2,対象：-,80,18,?,?,ng,ng,ng,ok,ng,-,-,-,-,-,-,-
2668,おふろや和光 (和光浴場),1,4,対象：男女,84,18,-,18,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
2671,ジェームス山天然温泉月の湯舟,4,15,対象：男女,98,20,70,17,ng,ng,ng,ok,ng,ok,ng,ok,ng,ok,ok,ok
2676,日之出湯,1,3,対象：男女,110,16,90,16,ng,ng,ng,ok,ok,ng,ng,ng,ng,ng,ng,ng
2682,龍の湯,10,33,対象：男女,90,21,85,20,ok,ng,ng,ok,ok,ng,ok,ng,ng,ok,ok,ng
2684,瀬戸大橋温泉 やま幸,0,27,男性専用,80,17.5,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2689,温井スプリングス,5,1,対象：男女,106,9,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
2695,壷中の天 宿○文,1,0,対象：男女,92,25,?,?,ng,ng,ng,ok,ok,-,-,-,-,-,-,-
2698,癒しの里名張の湯,1,7,対象：男女,90,19,80,18,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2701,くつろぎの郷 湯楽,8,5,対象：男女,84,17,80,17,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2702,いりふね温泉,1,13,対象：男女,96,17,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2707,源気温泉八尾おゆば,5,16,対象：男女,90,17,90,-,ng,ng,ng,ok,ok,ng,ok,ok,ng,ok,ok,ng
2708,みどり温泉,4,2,対象：男女,80,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2710,松竹温泉,0,2,男性専用,90,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2711,朝日温泉,0,1,対象：男女,94,17,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2715,美湯松帆の郷,3,7,対象：男女,100,17,105,17,ng,ng,ng,ok,ok,ng,ng,ng,ng,ng,ng,ng
2716,ふれ愛温泉矢田,2,1,対象：男女,90,16,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
2718,玉乃湯,1,1,男性専用,87,15,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
2730,蔵前温泉さらさのゆ,2,18,対象：男女,82,16,84,17,ng,ok,ng,ok,ok,ng,ok,ng,ng,ok,ok,ng
2731,ヘルシーバス ごくらく温泉,6,18,対象：男女,90,18,50,17,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2732,湊潮湯,2,1,対象：男女,110,17,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
2733,やすらぎの湯,0,1,男性専用,80,21,?,?,ng,ng,ng,ok,ok,-,-,-,-,-,-,-
2734,虹の湯 西大和店,1,32,対象：男女,82,17,80,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2735,亀の湯,1,4,対象：男女,83,17.4,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
2736,天然温泉 華の湯,1,1,対象：男女,82,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2742,岡山市ウェルポートなださき,0,0,男性専用,90,23,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2743,かしば屯鶴峯温泉,0,2,対象：男女,68,22,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2745,虹の湯 大阪狭山店,2,6,対象：男女,80,18.6,?,?,ng,ok,ng,ok,ok,ok,-,-,-,-,-,-
2746,曽爾高原温泉 お亀の湯,3,4,対象：男女,90,15,88,15,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2747,満天の湯,0,1,対象：男女,70,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2749,松阪温泉熊野の郷,2,4,対象：男女,90,18,85,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2752,尾道ふれあいの里,2,13,対象：男女,90,18,90,18,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2756,伊勢・船江温泉 みたすの湯,2,11,対象：男女,96,16.3,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2757,橿原ぽかぽか温泉,1,19,対象：男女,92,18,86,17.3,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2759,日本海温泉・鹿島の湯(道の駅阿武町),1,1,対象：男女,82,20.1,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2763,湯源郷 太平のゆ 忠岡店,0,6,対象：男女,90,16,80,16.4,ng,ng,ng,ok,ok,ok,-,-,-,-,-,-
2764,井筒湯,0,0,対象：男女,83,20,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2767,瀬戸大橋スパリゾート,16,9,対象：男女,106,16,65,5,ng,ng,ng,ok,ok,ok,-,-,-,-,-,-
2772,サウナ&カプセル コスモシティ福山,2,7,男性専用,96,16,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2782,福山コロナの湯天然温泉,2,2,対象：男女,90,16,90,16,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2783,いにしえの宿 伊久(いきゅう),1,4,対象：男女,85,18,80,18,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
2785,ダイヤモンド瀬戸内マリンホテル,0,2,対象：男女,90,25,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
2791,道の駅 願成就温泉,2,81,男性専用,90,25.1,?,?,ng,ng,ng,ok,ng,ok,-,-,-,-,-,-
2792,ホテルエリアワン広島ウィング,0,1,男性専用,90,25,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2793,いいたかの湯,2,6,対象：男女,82,18,90,18,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2794,神勝寺温泉 昭和の湯,1,2,対象：男女,90,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2795,ゆーゆーファイブ,0,1,対象：男女,90,17,?,?,ng,ng,ng,ok,ok,ok,-,-,-,-,-,-
2797,かもきみの湯,0,2,対象：男女,90,17,90,17,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2798,天然温泉 尾道みなと館,1,3,対象：-,90,20,?,?,ng,ng,ng,ng,ng,-,-,-,-,-,-,-
2800,りんくうの湯,1,18,対象：男女,89,20,90,20,ok,ng,ng,ok,ok,ok,ok,ng,ng,ok,ok,ok
2807,グランドサウナ広島,30,59,男性専用,90,20,74,24,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2810,安芸の湯ドーミーイン広島,1,4,対象：男女,90,25,-,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ng,ng,ng
2812,音戸温泉,17,24,対象：男女,84,18,84,18,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng,ng
2817,半べえ温泉,6,24,対象：男女,90,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2821,楊貴館,0,1,対象：男女,90,19,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
2823,宇品天然温泉 ほの湯,6,20,対象：男女,80,17.5,82,17.1,ng,ng,ng,ok,ok,ok,ng,ng,ng,ok,ok,ok
2825,間々下温泉,5,10,対象：男女,90,19,90,-,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ng,ng
2826,塩屋天然温泉ほの湯楽々園,14,84,対象：男女,85,17,80,17.2,ng,ng,ng,ok,ok,ok,ng,ng,ng,ok,ok,ok
2827,湯免ふれあいセンター,1,3,男性専用,90,18,?,?,ng,ng,ng,ok,ng,-,-,-,-,-,-,-
2828,萩阿武川温泉 ふれあい会館,1,1,男性専用,86,21.1,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2830,ホテル志摩スペイン村 ひまわりの湯,1,3,対象：-,90,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2833,金剛の湯 リバーサイドホテル,0,0,対象：男女,90,22,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2835,さぬきの湯ドーミーイン高松,3,9,対象：男女,94,18,94,17,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2842,湯本観光ホテル西京,0,2,男性専用,90,19,?,?,ng,ng,ng,ok,ok,-,-,-,-,-,-,-
2847,瀬戸大橋四国健康村,12,18,対象：男女,92,15,?,?,ok,ok,ng,ok,ok,ng,-,-,-,-,-,-
2852,かつらぎ温泉 八風の湯,3,4,対象：男女,83,20,?,?,ok,ng,ng,ok,ng,ng,-,-,-,-,-,-
2854,天然温泉きらら,2,12,対象：男女,78,17,80,18,ng,ng,ng,ok,ok,ok,ng,ng,ng,ok,ok,ok
2857,ホテル近鉄アクアヴィラ伊勢志摩,0,1,対象：男女,90,19,94,19,ng,ng,ng,ok,ok,-,ng,ng,ng,ok,ng,-
2860,ベッセルおおちの湯,1,1,対象：男女,95,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2862,宮浜べにまんさくの湯,0,2,対象：男女,75,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2863,トレスタ白山,0,1,対象：男女,92,23,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2865,幸の湯,0,1,対象：-,85,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2867,川辺の湯安庵,0,2,対象：男女,90,14,-,18,ng,ng,ng,ok,ok,ng,-,-,-,-,-,ng
2869,インランド・シー・リゾート フェスパ,1,4,対象：男女,90,15,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2870,天然温泉あ・くあ,0,1,対象：男女,98,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2873,南あわじリフレッシュ交流ハウスゆーぷる,1,0,男性専用,88,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2875,マーレ・グラッシア大三島,5,3,対象：男女,90,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2876,天然温泉 香南楽湯,5,10,対象：男女,92,16,90,16,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2878,ふくろうの湯,1,6,対象：男女,88,18,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2880,天然温泉紀州の湯ドーミーインPREMIUM和歌山,2,3,対象：男女,94,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2881,花山温泉 薬師の湯,1,2,対象：男女,84,18,85,18,ng,ng,ng,ok,ok,ok,ng,ng,ng,ok,ok,ok
2883,天然いやだに温泉大師の湯,0,0,対象：男女,90,19,?,?,ng,ok,ng,ok,ok,-,-,-,-,-,-,-
2884,シーサイド温泉のうみ,0,1,対象：男女,92,20,?,?,ng,ng,ng,ok,ok,-,-,-,-,-,-,-
2890,スーパー銭湯ユーバス和歌山店,0,3,対象：男女,88,18,80,18,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2891,西ノ市温泉 蛍の湯(2019年10月頃～2020年5月頃まで休業予定),2,1,対象：-,90,21,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2893,たかせ天然温泉,0,1,対象：男女,80,16,?,?,ng,ng,ng,ok,ok,ok,-,-,-,-,-,-
2897,天然紀三井寺温泉花の湯 ガーデンホテルはやし,1,1,対象：男女,90,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2898,山水園 翠山の湯,1,5,対象：男女,85,18,-,-,ng,ng,ng,ok,ng,ng,ng,ng,ng,ok,ok,ng
2900,いつつばしの里,0,5,対象：男女,80,22,?,?,ng,ok,ng,ok,ng,ng,-,-,-,-,-,-
2903,亀乃湯,2,4,男性専用,80,20,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2904,ホテル かめ福,1,8,男性専用,90,28,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2905,温泉の森,1,8,対象：-,80,22,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2909,天然紀州黒潮温泉,1,1,対象：男女,90,23,?,?,ng,ng,ng,ok,ok,ok,-,-,-,-,-,-
2913,川棚温泉 ぴーすふる青竜泉,0,2,対象：男女,50,20,?,?,ng,ok,ng,ok,ng,ng,-,-,-,-,-,-
2915,琴弾廻廊,2,9,対象：男女,92,23,90,15,ng,ng,ng,ok,ok,ok,ng,ng,ng,ok,ok,ok
2922,天然温泉 桂浜温泉館,0,1,対象：男女,80,20,90,18,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2923,エピアみかど,0,2,対象：男女,100,15,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2929,有田川温泉 光の湯,0,2,対象：男女,94,17,-,28,ng,ok,ng,ok,ok,ok,-,-,-,-,-,-
2930,楠こもれびの郷,1,3,男性専用,92,25,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2931,【閉店】サウナファミリー,1,4,対象：-,90,16,?,?,ng,ng,ng,ng,ng,-,-,-,-,-,-,-
2932,新町温泉,4,4,対象：男女,88,23,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2934,ナニワサウナ,7,7,男性専用,103,18,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2936,しまなみ温泉 喜助の湯 (キスケの湯 今治駅前店),12,12,対象：男女,85,16,?,?,ng,ok,ng,ok,ok,-,-,-,-,-,-,-
2938,江泊温泉 和の湯,1,52,対象：男女,80,20.1,?,?,ng,ng,ng,ok,ng,ok,-,-,-,-,-,-
2939,下北山温泉 きなりの湯,0,1,対象：男女,102,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2940,八万温泉,1,1,対象：男女,90,19,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2943,天然温泉みちしお,1,3,対象：-,90,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2945,桑の山温泉,0,1,対象：男女,45,19,?,?,ng,ng,ng,ng,ng,ng,-,-,-,-,-,-
2947,天然温泉えびすの湯,0,2,対象：男女,80,19,90,19.7,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2948,バーデンハウス三丘,0,3,対象：男女,92,20,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2950,持世寺温泉 上の湯,1,2,対象：男女,80,28,?,?,ng,ng,ng,ok,ng,ng,-,-,-,-,-,-
2955,海眺の宿 あいお荘,2,2,男性専用,90,21.8,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2956,ゆーぱーく光,2,8,対象：-,80,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2957,鈍川せせらぎ交流館,0,0,対象：男女,90,15,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2961,国民宿舎 大城,2,9,対象：男女,90,25,-,18,ng,ng,ng,ok,ok,ng,ng,ng,ng,ok,ok,ng
2962,ココランド スポーツ&リゾード,2,1,男性専用,76,22.9,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2963,グリーンステイながうら 潮風呂保養館,0,0,対象：男女,90,20,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2964,向洋温泉,0,5,対象：男女,60,20,?,?,ng,ok,ng,ng,ng,ng,-,-,-,-,-,-
2966,天然温泉関門の湯ドーミーインPREMIUM下関,3,1,対象：男女,90,20,-,20,ng,ng,ng,ok,ng,ng,ng,ng,ng,ng,ng,ng
2967,十津川温泉 ホテル昴,0,0,男性専用,74,12,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2973,東予温泉いやしのリゾート,0,2,対象：男女,85,18,80,-,ng,ng,ng,ok,ok,ok,ng,ng,ng,ok,ng,ok
2977,天然温泉 武丈の湯,0,0,男性専用,92,16,?,?,ng,ng,ng,ok,ok,-,-,-,-,-,-,-
2978,もじ楽の湯(9月24日〜11月26日 リニューアルのため休館),1,16,対象：男女,93,17,-,-,ng,ng,ng,ok,ok,ng,ng,ng,ng,ng,ng,ng
2980,別子温泉〜天空の湯〜,1,2,対象：男女,86,18,?,?,ng,ok,ng,ok,ok,ng,-,-,-,-,-,-
2981,野天風呂宝の湯,0,1,対象：男女,82,25,?,?,ok,ng,ng,ok,ok,ng,-,-,-,-,-,-
2984,小倉コロナワールド天然温泉コロナの湯小倉店,13,29,対象：男女,90,16,-,-,ok,ok,ng,ok,ok,ng,ok,ok,ng,ok,ok,ng
2987,スパリゾートパビリオ日明の湯,5,12,対象：男女,90,16,60,22,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
2990,グリーンランド 小倉店,2,17,男性専用,88,17,?,?,ng,ng,ng,ng,ok,ng,-,-,-,-,-,-
2994,八幡天然温泉シーサイドスパ,2,28,対象：男女,99,18,95,16,ng,ok,ng,ok,ok,ok,ng,ng,ng,ok,ok,ok
2996,Active Resorts 福岡八幡,0,2,対象：男女,86,20,?,?,ng,ng,ng,ng,ng,ok,-,-,-,-,-,-
2997,イズバ【休業中】,77,13,対象：男女,115,19,?,?,ng,ng,ok,ok,ok,ng,-,-,-,-,-,ok
2999,パビリオ陣原の湯,1,7,対象：男女,90,18,?,?,ng,ng,ng,ok,ok,ng,-,-,-,-,-,-
